event_id,timestamp,event_type,severity,source_ip,destination_device,status,location
304,2025-01-15 15:49:00,Brute Force,Low,103.7.15.23,Device-37,Blocked,UAE
305,2025-02-27 08:15:00,Phishing Attempt,Critical,252.40.64.194,Device-4,Successful,USA
306,2025-01-24 20:57:00,Port Scan,Low,175.3.70.70,Device-25,Successful,Egypt
307,2025-02-06 21:16:00,Brute Force,Low,50.182.57.25,Device-16,Blocked,USA
308,2025-03-01 04:11:00,Failed Login,High,52.16.113.34,Device-12,Allowed,KSA
309,2025-02-26 09:09:00,Port Scan,Low,87.200.148.154,Device-4,Allowed,USA
310,2025-01-25 21:49:00,Malware,Medium,32.89.34.20,Device-7,Successful,USA
311,2025-02-09 00:43:00,Malware,Low,99.110.125.21,Device-27,Allowed,KSA
312,2025-02-08 18:24:00,Brute Force,Low,252.41.137.54,Device-47,Blocked,USA
313,2025-02-02 04:21:00,Brute Force,Medium,69.154.246.75,Device-4,Failed,Egypt
314,2025-02-04 19:06:00,Port Scan,Low,243.6.85.143,Device-12,Successful,USA
315,2025-02-18 18:59:00,Failed Login,Low,3.199.143.52,Device-10,Failed,KSA
316,2025-01-03 20:28:00,Malware,Low,53.217.171.16,Device-23,Blocked,KSA
317,2025-02-06 17:09:00,Malware,Low,211.233.231.182,Device-44,Blocked,KSA
318,2025-02-17 22:43:00,Port Scan,Low,238.30.58.253,Device-48,Blocked,KSA
319,2025-01-01 09:55:00,Brute Force,Medium,173.54.164.86,Device-48,Failed,Unknown
320,2025-01-17 03:03:00,Port Scan,Critical,58.89.150.18,Device-45,Allowed,Germany
321,2025-02-27 20:33:00,Failed Login,Low,11.210.68.243,Device-39,Failed,Egypt
322,2025-01-03 14:15:00,Malware,Medium,126.200.2.250,Device-41,Blocked,Unknown
323,2025-01-01 18:23:00,Phishing Attempt,Low,245.254.152.151,Device-24,Failed,USA
324,2025-01-19 07:36:00,Brute Force,High,46.57.248.137,Device-27,Failed,UAE
325,2025-01-31 16:27:00,Port Scan,Medium,191.177.244.45,Device-34,Successful,USA
326,2025-02-17 17:01:00,Brute Force,Low,209.200.113.203,Device-27,Successful,Egypt
327,2025-01-26 08:35:00,Brute Force,Low,123.74.5.28,Device-34,Successful,UAE
328,2025-01-02 17:10:00,Malware,Low,177.156.19.34,Device-40,Successful,Germany
329,2025-01-30 21:54:00,Firewall Block,High,101.225.22.9,Device-6,Allowed,KSA
330,2025-02-01 03:54:00,Failed Login,Low,164.191.79.253,Device-6,Failed,Egypt
331,2025-01-29 20:14:00,Malware,Low,24.164.148.204,Device-32,Failed,USA
332,2025-01-31 00:17:00,Firewall Block,Medium,141.139.141.27,Device-46,Successful,UAE
333,2025-02-18 04:39:00,Phishing Attempt,Critical,23.212.10.236,Device-47,Successful,Germany
334,2025-01-12 01:02:00,Phishing Attempt,Low,65.56.31.161,Device-31,Successful,UAE
335,2025-02-17 12:07:00,Brute Force,Low,169.165.129.129,Device-49,Failed,UAE
336,2025-02-16 02:34:00,Failed Login,Low,194.70.7.67,Device-26,Failed,KSA
337,2025-01-19 21:49:00,Brute Force,Medium,183.86.123.78,Device-38,Successful,KSA
338,2025-02-23 22:21:00,Firewall Block,Medium,118.89.242.56,Device-28,Failed,USA
339,2025-02-10 08:59:00,Phishing Attempt,Low,176.172.44.23,Device-50,Failed,Germany
340,2025-01-13 05:10:00,Firewall Block,Low,106.82.77.20,Device-18,Successful,UAE
341,2025-01-20 01:42:00,Firewall Block,Medium,25.219.134.30,Device-35,Successful,USA
342,2025-01-27 23:04:00,Firewall Block,Low,61.101.39.117,Device-38,Blocked,Unknown
343,2025-02-28 09:02:00,Firewall Block,High,148.177.9.98,Device-49,Successful,Egypt
344,2025-02-04 23:06:00,Phishing Attempt,Low,247.235.89.201,Device-24,Allowed,USA
345,2025-02-20 20:16:00,Port Scan,Low,29.115.15.39,Device-42,Successful,USA
346,2025-02-08 23:38:00,Malware,Medium,225.113.67.246,Device-42,Failed,Unknown
347,2025-01-02 00:16:00,Failed Login,Low,129.29.37.7,Device-23,Failed,Egypt
348,2025-01-18 06:28:00,Failed Login,Medium,25.91.212.33,Device-2,Blocked,KSA
349,2025-01-21 21:23:00,Firewall Block,Low,186.99.184.15,Device-44,Failed,Egypt
350,2025-01-25 16:44:00,Firewall Block,Medium,96.103.221.31,Device-47,Blocked,Egypt
351,2025-02-23 07:47:00,Malware,Low,155.244.159.33,Device-29,Blocked,KSA
352,2025-01-15 04:43:00,Malware,High,222.232.99.216,Device-22,Allowed,Germany
353,2025-01-18 18:02:00,Firewall Block,High,39.95.198.97,Device-34,Successful,KSA
354,2025-01-13 20:25:00,Brute Force,Low,247.90.80.150,Device-14,Allowed,Egypt
355,2025-01-06 15:19:00,Brute Force,Medium,239.78.221.112,Device-9,Successful,Egypt
356,2025-01-17 23:39:00,Port Scan,Medium,218.140.228.87,Device-39,Failed,Germany
357,2025-01-18 04:18:00,Port Scan,High,11.58.243.203,Device-27,Allowed,KSA
358,2025-01-08 09:10:00,Port Scan,Medium,40.65.68.114,Device-23,Successful,Unknown
359,2025-02-11 09:18:00,Port Scan,Low,26.73.241.22,Device-2,Blocked,USA
360,2025-01-08 11:11:00,Port Scan,High,121.107.26.137,Device-47,Blocked,Unknown
361,2025-01-06 20:43:00,Malware,Low,12.246.208.205,Device-27,Allowed,Egypt
362,2025-01-16 16:19:00,Phishing Attempt,Low,217.135.184.219,Device-19,Allowed,KSA
363,2025-01-18 07:15:00,Malware,Medium,56.211.209.202,Device-13,Successful,KSA
364,2025-02-15 21:10:00,Brute Force,High,149.186.153.190,Device-34,Blocked,USA
365,2025-01-02 13:51:00,Malware,Low,108.151.150.64,Device-33,Allowed,USA
366,2025-02-07 07:55:00,Phishing Attempt,Medium,115.215.191.120,Device-13,Failed,Germany
367,2025-02-16 17:15:00,Failed Login,Low,59.66.201.145,Device-22,Blocked,Germany
368,2025-01-06 23:23:00,Malware,Low,34.182.194.198,Device-25,Successful,UAE
369,2025-02-18 00:11:00,Failed Login,Low,188.118.186.129,Device-7,Blocked,Germany
370,2025-02-11 02:26:00,Brute Force,Low,8.123.51.150,Device-32,Blocked,Germany
371,2025-01-25 00:41:00,Port Scan,Medium,179.247.54.209,Device-21,Successful,Egypt
372,2025-01-03 18:12:00,Malware,Medium,129.236.31.60,Device-12,Failed,Unknown
373,2025-02-24 19:57:00,Malware,Low,94.187.186.114,Device-17,Allowed,USA
374,2025-01-05 03:54:00,Malware,Medium,242.150.56.99,Device-28,Allowed,Unknown
375,2025-01-16 01:38:00,Phishing Attempt,Medium,224.255.1.139,Device-3,Failed,KSA
376,2025-01-24 13:53:00,Phishing Attempt,High,95.3.76.141,Device-5,Blocked,Germany
377,2025-02-17 20:41:00,Brute Force,Low,62.31.41.220,Device-22,Allowed,Unknown
378,2025-02-02 01:51:00,Firewall Block,Low,164.110.10.189,Device-48,Successful,Unknown
379,2025-02-10 10:53:00,Port Scan,High,205.245.252.151,Device-38,Successful,UAE
380,2025-01-25 07:56:00,Phishing Attempt,High,156.172.69.119,Device-3,Failed,KSA
381,2025-02-22 16:18:00,Brute Force,High,23.34.12.185,Device-15,Successful,Germany
382,2025-02-02 03:36:00,Phishing Attempt,Low,212.98.179.246,Device-21,Allowed,Unknown
383,2025-02-17 09:56:00,Malware,Low,77.232.202.2,Device-24,Successful,KSA
384,2025-01-28 18:33:00,Firewall Block,Low,251.125.212.111,Device-36,Successful,USA
385,2025-02-13 07:59:00,Failed Login,Low,48.150.87.254,Device-7,Blocked,UAE
386,2025-01-29 02:54:00,Failed Login,Critical,94.23.247.196,Device-17,Blocked,USA
387,2025-02-27 15:25:00,Firewall Block,Low,161.59.44.186,Device-39,Blocked,Egypt
388,2025-01-27 13:03:00,Brute Force,Low,187.31.248.7,Device-38,Failed,KSA
389,2025-02-18 04:08:00,Firewall Block,Low,174.154.50.164,Device-18,Blocked,UAE
390,2025-02-13 03:11:00,Brute Force,Low,32.225.124.214,Device-45,Blocked,Germany
391,2025-01-21 19:57:00,Firewall Block,Low,26.30.80.231,Device-48,Blocked,KSA
392,2025-01-09 11:48:00,Failed Login,Low,149.3.82.49,Device-1,Failed,USA
393,2025-02-19 00:39:00,Failed Login,Medium,80.60.113.249,Device-42,Successful,Germany
394,2025-01-23 19:28:00,Failed Login,High,37.3.100.250,Device-40,Allowed,Unknown
395,2025-02-24 11:39:00,Malware,Medium,247.255.28.255,Device-22,Allowed,Unknown
396,2025-01-25 05:40:00,Firewall Block,Low,200.131.31.36,Device-9,Allowed,Unknown
397,2025-02-16 01:12:00,Firewall Block,Low,86.151.164.244,Device-12,Blocked,UAE
398,2025-01-04 19:11:00,Phishing Attempt,Medium,78.83.184.72,Device-37,Successful,KSA
399,2025-01-10 08:34:00,Malware,Medium,240.247.192.162,Device-39,Failed,Egypt
400,2025-02-17 20:12:00,Port Scan,Low,91.97.166.25,Device-48,Successful,Germany
401,2025-02-10 20:10:00,Brute Force,Critical,207.128.228.233,Device-9,Successful,Germany
402,2025-02-06 05:25:00,Firewall Block,Low,146.76.191.27,Device-1,Blocked,Germany
403,2025-02-13 23:46:00,Failed Login,Medium,183.70.42.221,Device-17,Failed,Egypt
404,2025-01-14 06:58:00,Port Scan,Low,162.121.158.57,Device-16,Blocked,UAE
405,2025-01-29 12:39:00,Failed Login,Medium,77.50.90.246,Device-26,Allowed,UAE
406,2025-02-14 04:02:00,Phishing Attempt,Critical,5.93.44.103,Device-2,Failed,UAE
407,2025-02-02 06:25:00,Brute Force,High,79.159.52.125,Device-17,Allowed,Unknown
408,2025-02-14 01:26:00,Port Scan,Low,204.41.243.84,Device-25,Failed,USA
409,2025-01-28 23:11:00,Malware,Low,196.77.62.206,Device-23,Failed,Germany
410,2025-02-22 09:36:00,Firewall Block,Medium,120.237.139.69,Device-10,Successful,Germany
411,2025-02-11 10:14:00,Port Scan,Low,113.253.109.79,Device-6,Failed,Egypt
412,2025-01-29 23:18:00,Firewall Block,Critical,37.12.66.60,Device-10,Blocked,Egypt
413,2025-02-05 09:27:00,Brute Force,Low,115.32.89.61,Device-12,Blocked,USA
414,2025-01-10 02:34:00,Failed Login,Low,186.101.90.158,Device-40,Successful,KSA
415,2025-02-08 17:29:00,Port Scan,Medium,53.9.150.224,Device-2,Allowed,UAE
416,2025-02-19 11:37:00,Firewall Block,Medium,92.103.240.155,Device-18,Allowed,Unknown
417,2025-02-10 15:53:00,Malware,Medium,180.159.165.98,Device-30,Failed,UAE
418,2025-02-19 14:05:00,Malware,High,19.220.228.21,Device-36,Failed,Germany
419,2025-02-14 00:16:00,Firewall Block,Low,48.183.227.34,Device-17,Allowed,Unknown
420,2025-01-27 23:55:00,Brute Force,Low,249.135.186.49,Device-8,Failed,Unknown
421,2025-02-23 17:56:00,Phishing Attempt,Critical,247.106.180.52,Device-3,Failed,USA
422,2025-02-24 22:00:00,Brute Force,Low,95.44.71.211,Device-37,Successful,Egypt
423,2025-01-17 04:19:00,Port Scan,Low,176.241.72.6,Device-35,Allowed,USA
424,2025-02-10 01:54:00,Phishing Attempt,High,214.104.138.227,Device-44,Successful,Egypt
425,2025-02-20 07:59:00,Port Scan,Low,157.246.84.101,Device-45,Failed,Germany
426,2025-02-27 07:26:00,Failed Login,Low,122.210.9.78,Device-2,Allowed,Germany
427,2025-01-15 12:05:00,Failed Login,Low,69.122.176.152,Device-25,Successful,USA
428,2025-02-14 02:29:00,Port Scan,Medium,29.238.146.251,Device-10,Blocked,Germany
429,2025-02-01 16:16:00,Failed Login,High,146.235.221.5,Device-5,Failed,Egypt
430,2025-02-07 04:59:00,Failed Login,Low,242.194.141.53,Device-26,Blocked,KSA
431,2025-01-12 09:40:00,Port Scan,Low,223.194.159.252,Device-26,Successful,KSA
432,2025-01-08 21:11:00,Failed Login,Low,159.125.221.194,Device-16,Successful,Egypt
433,2025-01-01 06:27:00,Port Scan,Medium,10.211.85.20,Device-23,Allowed,Egypt
434,2025-01-21 23:40:00,Firewall Block,Low,254.199.194.45,Device-7,Blocked,UAE
435,2025-02-18 19:09:00,Port Scan,Low,124.60.58.44,Device-40,Successful,Unknown
436,2025-01-03 22:08:00,Firewall Block,Low,2.107.123.189,Device-30,Allowed,KSA
437,2025-01-30 17:54:00,Malware,High,75.197.48.186,Device-3,Failed,Unknown
438,2025-01-16 14:23:00,Firewall Block,Medium,215.18.108.164,Device-3,Failed,USA
439,2025-01-23 06:02:00,Brute Force,Low,241.233.252.224,Device-30,Blocked,Egypt
440,2025-01-03 20:08:00,Malware,Medium,222.61.174.250,Device-13,Allowed,UAE
441,2025-02-24 11:55:00,Failed Login,Medium,57.32.26.43,Device-4,Blocked,Germany
442,2025-02-25 09:52:00,Port Scan,Medium,164.207.85.202,Device-6,Failed,Egypt
443,2025-01-24 07:49:00,Malware,High,101.132.166.29,Device-13,Blocked,Germany
444,2025-01-11 12:23:00,Malware,High,101.71.88.172,Device-20,Blocked,Unknown
445,2025-02-02 02:13:00,Malware,Low,5.233.19.157,Device-17,Allowed,KSA
446,2025-02-03 00:01:00,Port Scan,Low,77.186.51.176,Device-12,Blocked,Egypt
447,2025-02-01 10:12:00,Brute Force,Low,230.238.62.227,Device-37,Successful,Unknown
448,2025-01-17 08:55:00,Port Scan,High,20.206.8.25,Device-21,Failed,Egypt
449,2025-01-24 22:34:00,Brute Force,High,100.59.41.231,Device-35,Allowed,Egypt
450,2025-02-25 03:26:00,Failed Login,Medium,8.145.112.236,Device-11,Allowed,UAE
451,2025-01-08 02:22:00,Firewall Block,Low,128.220.147.34,Device-39,Successful,Egypt
452,2025-01-31 11:08:00,Port Scan,High,47.7.222.227,Device-50,Successful,Unknown
453,2025-01-06 00:12:00,Port Scan,Medium,61.198.246.63,Device-34,Failed,USA
454,2025-02-09 13:13:00,Failed Login,High,169.153.246.190,Device-33,Allowed,KSA
455,2025-01-04 18:40:00,Phishing Attempt,Medium,141.208.223.123,Device-39,Failed,Unknown
456,2025-02-04 23:58:00,Port Scan,Low,160.105.66.117,Device-33,Successful,Egypt
457,2025-02-11 20:02:00,Firewall Block,Medium,135.2.135.205,Device-4,Blocked,USA
458,2025-01-14 02:15:00,Brute Force,Medium,121.58.71.78,Device-6,Successful,Unknown
459,2025-01-16 16:48:00,Failed Login,High,233.74.2.224,Device-30,Blocked,KSA
460,2025-02-04 03:05:00,Firewall Block,High,181.21.95.43,Device-12,Blocked,Germany
461,2025-02-10 16:49:00,Brute Force,High,69.33.183.239,Device-13,Successful,UAE
462,2025-02-26 04:02:00,Malware,Low,104.82.234.95,Device-30,Allowed,Germany
463,2025-02-23 18:35:00,Brute Force,Low,155.1.123.221,Device-37,Allowed,Germany
464,2025-01-09 08:25:00,Port Scan,Low,159.82.141.162,Device-24,Allowed,Germany
465,2025-02-21 14:00:00,Malware,Medium,174.44.221.222,Device-2,Allowed,Unknown
466,2025-01-03 00:34:00,Failed Login,Medium,56.221.76.141,Device-14,Allowed,Unknown
467,2025-02-21 10:02:00,Malware,Medium,83.184.195.206,Device-22,Failed,UAE
468,2025-02-18 07:55:00,Phishing Attempt,Critical,180.207.219.32,Device-11,Failed,USA
469,2025-01-17 06:01:00,Failed Login,High,138.40.105.205,Device-50,Blocked,UAE
470,2025-01-07 21:45:00,Brute Force,Low,114.219.28.36,Device-36,Successful,Unknown
471,2025-02-16 04:06:00,Malware,Low,200.140.18.137,Device-19,Allowed,KSA
472,2025-01-02 13:46:00,Brute Force,Low,119.192.19.103,Device-6,Allowed,Unknown
473,2025-01-01 12:23:00,Firewall Block,Low,100.109.61.250,Device-9,Successful,Unknown
474,2025-02-22 21:03:00,Port Scan,Low,138.176.170.190,Device-4,Failed,UAE
475,2025-01-23 16:27:00,Phishing Attempt,Low,153.144.182.63,Device-42,Failed,Unknown
476,2025-01-13 11:28:00,Brute Force,High,222.169.219.172,Device-11,Failed,Unknown
477,2025-01-26 01:41:00,Phishing Attempt,High,4.24.254.99,Device-31,Blocked,USA
478,2025-02-08 12:54:00,Port Scan,Medium,28.124.129.113,Device-7,Blocked,KSA
479,2025-02-07 13:43:00,Brute Force,Low,88.242.13.163,Device-31,Allowed,Germany
480,2025-02-18 08:03:00,Phishing Attempt,High,251.226.164.161,Device-25,Blocked,Germany
481,2025-01-08 10:00:00,Port Scan,Medium,121.200.181.203,Device-11,Failed,Germany
482,2025-02-04 02:39:00,Malware,Low,180.134.113.202,Device-19,Successful,UAE
483,2025-02-16 01:28:00,Port Scan,Low,153.200.247.36,Device-31,Allowed,Germany
484,2025-02-27 05:05:00,Port Scan,Medium,154.223.104.171,Device-42,Allowed,Germany
485,2025-01-23 23:03:00,Phishing Attempt,Critical,254.13.16.193,Device-11,Allowed,USA
486,2025-02-20 03:52:00,Brute Force,Low,54.59.245.38,Device-48,Blocked,Egypt
487,2025-03-01 02:46:00,Port Scan,Medium,29.43.222.54,Device-6,Failed,KSA
488,2025-02-07 05:28:00,Phishing Attempt,Low,26.107.63.115,Device-28,Successful,Unknown
489,2025-02-27 02:38:00,Malware,High,96.165.109.10,Device-13,Blocked,Egypt
490,2025-02-02 11:54:00,Failed Login,Medium,253.39.168.229,Device-16,Allowed,UAE
491,2025-02-10 21:28:00,Phishing Attempt,Medium,87.55.114.12,Device-9,Successful,Egypt
492,2025-02-16 09:33:00,Failed Login,Medium,33.151.138.3,Device-1,Allowed,Egypt
493,2025-02-09 02:00:00,Phishing Attempt,High,80.21.208.34,Device-25,Blocked,KSA
494,2025-02-23 01:15:00,Firewall Block,Low,20.208.215.38,Device-15,Successful,Egypt
495,2025-02-08 23:40:00,Phishing Attempt,Critical,16.238.48.18,Device-46,Allowed,Egypt
496,2025-01-01 11:13:00,Port Scan,High,254.144.236.157,Device-11,Blocked,Egypt
497,2025-02-02 07:37:00,Phishing Attempt,Medium,160.212.198.89,Device-14,Blocked,Germany
498,2025-02-03 15:40:00,Firewall Block,Low,20.175.90.231,Device-17,Failed,Unknown
499,2025-02-14 02:13:00,Firewall Block,Medium,222.96.145.143,Device-15,Blocked,Egypt
500,2025-02-22 19:42:00,Phishing Attempt,Low,41.119.200.207,Device-39,Successful,USA
501,2025-02-07 12:40:00,Failed Login,Low,180.119.189.207,Device-17,Failed,UAE
502,2025-01-01 20:29:00,Brute Force,High,165.188.187.186,Device-35,Successful,USA
503,2025-02-21 23:40:00,Failed Login,Medium,81.177.190.175,Device-10,Allowed,Egypt
504,2025-02-08 04:48:00,Phishing Attempt,Medium,12.190.240.37,Device-35,Failed,UAE
505,2025-02-18 15:36:00,Firewall Block,Medium,189.117.44.88,Device-18,Successful,USA
506,2025-01-13 10:11:00,Malware,Low,240.67.108.191,Device-8,Successful,Unknown
507,2025-02-02 20:35:00,Phishing Attempt,High,40.110.184.239,Device-9,Blocked,Unknown
508,2025-01-21 04:37:00,Firewall Block,Medium,24.48.29.114,Device-29,Allowed,KSA
509,2025-02-11 21:44:00,Brute Force,Medium,126.80.176.147,Device-25,Successful,Egypt
510,2025-01-10 11:51:00,Port Scan,Low,167.239.198.158,Device-48,Allowed,Germany
511,2025-01-06 04:59:00,Firewall Block,Low,56.41.77.65,Device-23,Blocked,Unknown
512,2025-01-29 05:00:00,Port Scan,Low,22.207.1.106,Device-13,Allowed,Unknown
513,2025-01-23 03:54:00,Malware,Medium,132.229.134.223,Device-22,Allowed,KSA
514,2025-02-26 12:54:00,Malware,Low,236.160.160.140,Device-42,Failed,KSA
515,2025-01-12 12:05:00,Malware,High,70.40.145.196,Device-8,Failed,UAE
516,2025-02-21 19:49:00,Firewall Block,Low,242.4.92.49,Device-45,Allowed,Unknown
517,2025-01-20 18:23:00,Firewall Block,Low,154.61.229.109,Device-10,Allowed,UAE
518,2025-01-27 23:49:00,Brute Force,Medium,143.34.63.202,Device-46,Failed,Egypt
519,2025-02-13 22:49:00,Phishing Attempt,Low,13.173.41.76,Device-32,Blocked,KSA
520,2025-03-01 21:55:00,Port Scan,Low,43.123.249.118,Device-11,Blocked,Germany
521,2025-03-01 06:29:00,Firewall Block,Low,217.221.44.195,Device-18,Failed,UAE
522,2025-02-08 18:27:00,Firewall Block,Low,149.205.229.169,Device-44,Successful,Egypt
523,2025-02-25 20:57:00,Port Scan,Critical,240.129.138.92,Device-8,Failed,Germany
524,2025-02-26 11:16:00,Brute Force,Low,228.142.139.130,Device-22,Failed,KSA
525,2025-02-24 01:26:00,Port Scan,Low,123.24.33.170,Device-49,Allowed,USA
526,2025-01-20 16:22:00,Phishing Attempt,Low,217.213.237.152,Device-25,Blocked,KSA
527,2025-01-17 14:42:00,Failed Login,Low,38.6.231.75,Device-37,Successful,UAE
528,2025-01-24 05:46:00,Phishing Attempt,High,25.95.202.160,Device-40,Failed,USA
529,2025-02-02 00:42:00,Port Scan,High,113.223.191.100,Device-22,Allowed,Germany
530,2025-02-15 18:26:00,Failed Login,Low,16.183.19.250,Device-49,Successful,Egypt
531,2025-02-18 20:49:00,Phishing Attempt,Medium,67.145.132.127,Device-30,Blocked,UAE
532,2025-01-01 16:39:00,Firewall Block,Medium,115.216.132.192,Device-20,Failed,Germany
533,2025-01-30 23:10:00,Port Scan,Low,4.96.148.41,Device-12,Blocked,USA
534,2025-02-16 22:12:00,Port Scan,Medium,151.143.73.50,Device-47,Blocked,KSA
535,2025-01-11 16:03:00,Firewall Block,Medium,47.178.114.220,Device-36,Blocked,KSA
536,2025-02-19 09:01:00,Port Scan,Medium,45.86.176.96,Device-36,Allowed,Germany
537,2025-02-02 20:03:00,Brute Force,Low,218.179.127.143,Device-3,Successful,USA
538,2025-01-14 14:11:00,Port Scan,Low,115.169.29.180,Device-26,Failed,USA
539,2025-02-26 03:15:00,Phishing Attempt,High,214.220.249.65,Device-49,Failed,UAE
540,2025-02-26 08:47:00,Malware,Medium,229.19.84.19,Device-42,Allowed,Germany
541,2025-02-16 20:22:00,Malware,Low,216.167.90.2,Device-9,Failed,UAE
542,2025-01-23 12:47:00,Failed Login,Medium,110.2.20.156,Device-44,Blocked,USA
543,2025-01-30 09:18:00,Malware,Low,37.6.86.204,Device-31,Blocked,Germany
544,2025-01-01 06:25:00,Firewall Block,Low,32.11.51.11,Device-9,Failed,Egypt
545,2025-02-22 09:16:00,Failed Login,Low,194.252.159.149,Device-34,Successful,Germany
546,2025-02-10 03:33:00,Firewall Block,Medium,176.99.121.36,Device-46,Allowed,Egypt
547,2025-01-15 21:25:00,Port Scan,Critical,129.21.220.223,Device-21,Allowed,Egypt
548,2025-01-29 09:27:00,Firewall Block,Low,61.210.235.110,Device-5,Blocked,Unknown
549,2025-02-27 21:43:00,Malware,Low,252.6.55.169,Device-39,Successful,UAE
550,2025-01-26 04:31:00,Failed Login,Medium,253.105.216.176,Device-38,Failed,KSA
551,2025-01-01 13:36:00,Phishing Attempt,Low,172.227.225.97,Device-29,Successful,Unknown
552,2025-01-23 09:29:00,Port Scan,Medium,39.192.61.55,Device-1,Failed,USA
553,2025-01-03 03:36:00,Phishing Attempt,Medium,123.132.192.92,Device-20,Failed,Egypt
554,2025-02-23 03:46:00,Malware,Low,49.152.174.121,Device-32,Blocked,Germany
555,2025-01-04 07:42:00,Malware,Critical,234.147.248.161,Device-30,Successful,UAE
556,2025-02-02 00:54:00,Failed Login,High,78.223.144.62,Device-27,Blocked,USA
557,2025-01-09 09:21:00,Malware,Low,13.216.210.82,Device-26,Successful,KSA
558,2025-01-07 03:27:00,Phishing Attempt,High,99.118.74.151,Device-23,Allowed,USA
559,2025-02-24 03:12:00,Brute Force,Low,124.77.13.183,Device-35,Successful,USA
560,2025-01-09 05:32:00,Brute Force,High,137.187.234.99,Device-43,Blocked,Unknown
561,2025-02-13 04:45:00,Brute Force,High,182.250.147.131,Device-12,Blocked,UAE
562,2025-01-06 23:13:00,Failed Login,Low,237.154.52.31,Device-5,Allowed,USA
563,2025-02-14 08:31:00,Brute Force,Low,184.130.157.207,Device-7,Allowed,USA
564,2025-01-26 20:06:00,Malware,Low,100.141.83.215,Device-20,Blocked,Egypt
